"ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALKWH","AVERAGEKWH"
"94576",2,2019,"Elec- Commercial","Y",0,0,NA
"94577",1,2019,"Elec- Commercial","N",2079,16634186,8001
"94577",3,2019,"Elec- Commercial","N",2077,17024744,8197
"94578",2,2019,"Elec- Commercial","N",662,4315000,6518
"94579",1,2019,"Elec- Commercial","N",211,1550577,7349
"94579",3,2019,"Elec- Commercial","N",213,1566316,7354
"94580",2,2019,"Elec- Commercial","N",326,2555959,7840
"94582",1,2019,"Elec- Commercial","Y",0,0,NA
"94582",3,2019,"Elec- Commercial","Y",0,0,NA
"94583",2,2019,"Elec- Commercial","Y",0,0,NA
"94585",1,2019,"Elec- Commercial","N",551,2986287,5420
"94585",3,2019,"Elec- Commercial","N",549,2898201,5279
"94586",2,2019,"Elec- Commercial","Y",0,0,NA
"94587",1,2019,"Elec- Commercial","Y",0,0,NA
"94587",3,2019,"Elec- Commercial","Y",0,0,NA
"94588",2,2019,"Elec- Commercial","N",1001,16345315,16329
"94589",1,2019,"Elec- Commercial","Y",0,0,NA
"94589",3,2019,"Elec- Commercial","Y",0,0,NA
"94590",2,2019,"Elec- Commercial","Y",1562,8853305,5668
"94591",1,2019,"Elec- Commercial","N",528,4148170,7856
"94591",3,2019,"Elec- Commercial","N",524,3879348,7403
"94592",2,2019,"Elec- Commercial","Y",0,0,NA
"94595",1,2019,"Elec- Commercial","Y",0,0,NA
"94595",3,2019,"Elec- Commercial","Y",0,0,NA
"94596",2,2019,"Elec- Commercial","Y",2318,21848854,9426
"94597",1,2019,"Elec- Commercial","Y",0,0,NA
"94597",3,2019,"Elec- Commercial","N",380,3499974,9210
"94598",2,2019,"Elec- Commercial","N",442,4964959,11233
"94599",1,2019,"Elec- Commercial","Y",0,0,NA
"94599",3,2019,"Elec- Commercial","Y",0,0,NA
"94601",2,2019,"Elec- Commercial","N",1157,6727106,5814
"94602",1,2019,"Elec- Commercial","Y",684,3454768,5051
"94602",3,2019,"Elec- Commercial","Y",684,3281948,4798
"94603",2,2019,"Elec- Commercial","N",381,3107529,8156
"94605",1,2019,"Elec- Commercial","N",525,3487683,6643
"94605",3,2019,"Elec- Commercial","N",526,3418409,6499
"94606",2,2019,"Elec- Commercial","Y",875,3911550,4470
"94607",1,2019,"Elec- Commercial","N",1679,15841135,9435
"94607",3,2019,"Elec- Commercial","N",1680,14605236,8694
"94608",2,2019,"Elec- Commercial","Y",1758,16157688,9191
"94609",1,2019,"Elec- Commercial","Y",0,0,NA
"94609",3,2019,"Elec- Commercial","Y",0,0,NA
"94610",2,2019,"Elec- Commercial","N",586,2099791,3583
"94611",1,2019,"Elec- Commercial","N",705,4225952,5994
"94611",3,2019,"Elec- Commercial","Y",0,0,NA
"94612",2,2019,"Elec- Commercial","N",1035,11593110,11201
"94613",1,2019,"Elec- Commercial","Y",0,0,NA
"94613",3,2019,"Elec- Commercial","Y",0,0,NA
"94618",2,2019,"Elec- Commercial","N",374,1651093,4415
"94619",1,2019,"Elec- Commercial","Y",0,0,NA
"94619",3,2019,"Elec- Commercial","Y",0,0,NA
"94621",2,2019,"Elec- Commercial","Y",824,9992995,12127
"94702",1,2019,"Elec- Commercial","Y",757,2635131,3481
"94702",3,2019,"Elec- Commercial","Y",759,2539342,3346
"94703",2,2019,"Elec- Commercial","Y",0,0,NA
"94704",1,2019,"Elec- Commercial","Y",1363,8189300,6008
"94704",3,2019,"Elec- Commercial","Y",1345,7383286,5489
"94705",2,2019,"Elec- Commercial","Y",0,0,NA
"94706",1,2019,"Elec- Commercial","Y",0,0,NA
"94706",3,2019,"Elec- Commercial","Y",0,0,NA
"94707",2,2019,"Elec- Commercial","Y",0,0,NA
"94708",1,2019,"Elec- Commercial","Y",0,0,NA
"94708",3,2019,"Elec- Commercial","Y",0,0,NA
"94709",2,2019,"Elec- Commercial","Y",364,1439452,3955
"94710",1,2019,"Elec- Commercial","N",1084,8098218,7471
"94710",3,2019,"Elec- Commercial","N",1077,7825478,7266
"94720",2,2019,"Elec- Commercial","Y",0,0,NA
"94801",1,2019,"Elec- Commercial","N",590,5586690,9469
"94801",3,2019,"Elec- Commercial","N",593,4759044,8025
"94803",2,2019,"Elec- Commercial","N",371,1089492,2937
"94804",1,2019,"Elec- Commercial","N",944,11091181,11749
"94804",3,2019,"Elec- Commercial","N",944,10424209,11043
"94805",2,2019,"Elec- Commercial","Y",0,0,NA
"94806",1,2019,"Elec- Commercial","N",830,8032848,9678
"94806",3,2019,"Elec- Commercial","N",824,7504130,9107
"94901",2,2019,"Elec- Commercial","N",2009,9389261,4674
"94903",1,2019,"Elec- Commercial","Y",0,0,NA
"94903",3,2019,"Elec- Commercial","Y",0,0,NA
"94904",2,2019,"Elec- Commercial","Y",0,0,NA
"94920",1,2019,"Elec- Commercial","N",249,1175592,4721
"94920",3,2019,"Elec- Commercial","N",249,1111655,4464
"94922",2,2019,"Elec- Commercial","Y",0,0,NA
"94923",1,2019,"Elec- Commercial","Y",0,0,NA
"94923",3,2019,"Elec- Commercial","Y",0,0,NA
"94924",2,2019,"Elec- Commercial","Y",110,245932,2236
"94925",1,2019,"Elec- Commercial","N",370,2958071,7995
"94925",3,2019,"Elec- Commercial","N",372,2974481,7996
"94928",2,2019,"Elec- Commercial","Y",1076,6795981,6316
"94929",1,2019,"Elec- Commercial","Y",0,0,NA
"94929",3,2019,"Elec- Commercial","Y",0,0,NA
"94930",2,2019,"Elec- Commercial","Y",0,0,NA
"94931",1,2019,"Elec- Commercial","N",452,1443629,3194
"94931",3,2019,"Elec- Commercial","N",454,1376495,3032
"94933",2,2019,"Elec- Commercial","Y",0,0,NA
"94937",1,2019,"Elec- Commercial","N",47,99523,2118
"94937",3,2019,"Elec- Commercial","N",47,82175,1748
"94938",2,2019,"Elec- Commercial","Y",0,0,NA
"94939",1,2019,"Elec- Commercial","Y",567,3554073,6268
"94939",3,2019,"Elec- Commercial","Y",565,3436264,6082
"94940",2,2019,"Elec- Commercial","Y",0,0,NA
"94941",1,2019,"Elec- Commercial","N",749,3881460,5182
"94941",3,2019,"Elec- Commercial","N",751,3754862,5000
"94945",2,2019,"Elec- Commercial","N",668,4424194,6623
"94946",1,2019,"Elec- Commercial","Y",0,0,NA
"94946",3,2019,"Elec- Commercial","Y",0,0,NA
"94947",2,2019,"Elec- Commercial","Y",378,2063007,5458
"94949",1,2019,"Elec- Commercial","Y",1494,10899730,7296
"94949",3,2019,"Elec- Commercial","Y",1497,9691765,6474
"94951",2,2019,"Elec- Commercial","Y",0,0,NA
"94952",1,2019,"Elec- Commercial","Y",1861,8310615,4466
"94952",3,2019,"Elec- Commercial","Y",1854,7853097,4236
"94954",2,2019,"Elec- Commercial","N",956,9979142,10438
"94956",1,2019,"Elec- Commercial","Y",130,369126,2839
"94956",3,2019,"Elec- Commercial","Y",130,334004,2569
"94960",2,2019,"Elec- Commercial","Y",488,1534291,3144
"94963",1,2019,"Elec- Commercial","Y",0,0,NA
"94963",3,2019,"Elec- Commercial","Y",0,0,NA
"94964",2,2019,"Elec- Commercial","Y",0,0,NA
"94965",1,2019,"Elec- Commercial","N",592,3145082,5313
"94965",3,2019,"Elec- Commercial","N",586,3061837,5225
"94970",2,2019,"Elec- Commercial","Y",0,0,NA
"94971",1,2019,"Elec- Commercial","Y",0,0,NA
"94971",3,2019,"Elec- Commercial","Y",0,0,NA
"94972",2,2019,"Elec- Commercial","Y",0,0,NA
"94973",1,2019,"Elec- Commercial","Y",0,0,NA
"94973",3,2019,"Elec- Commercial","Y",0,0,NA
"95002",2,2019,"Elec- Commercial","Y",0,0,NA
"95003",1,2019,"Elec- Commercial","N",523,1838508,3515
"95003",3,2019,"Elec- Commercial","N",523,1823304,3486
"95004",2,2019,"Elec- Commercial","Y",0,0,NA
"95005",1,2019,"Elec- Commercial","Y",0,0,NA
"95005",3,2019,"Elec- Commercial","Y",0,0,NA
"95006",2,2019,"Elec- Commercial","Y",297,703315,2368
"95008",1,2019,"Elec- Commercial","Y",1882,11105321,5901
"95008",3,2019,"Elec- Commercial","Y",1881,10773537,5728
"95010",2,2019,"Elec- Commercial","N",560,2572325,4593
"95012",1,2019,"Elec- Commercial","Y",398,2017844,5070
"95012",3,2019,"Elec- Commercial","Y",395,1910680,4837
"95013",2,2019,"Elec- Commercial","Y",0,0,NA
"95014",1,2019,"Elec- Commercial","Y",6208,54497561,8779
"95014",3,2019,"Elec- Commercial","Y",6198,52626246,8491
"95017",2,2019,"Elec- Commercial","Y",0,0,NA
"95018",1,2019,"Elec- Commercial","Y",273,1172591,4295
"95018",3,2019,"Elec- Commercial","Y",277,1152549,4161
"95019",2,2019,"Elec- Commercial","Y",0,0,NA
"95020",1,2019,"Elec- Commercial","N",1842,13126659,7126
"95020",3,2019,"Elec- Commercial","N",1823,12176142,6679
"95023",2,2019,"Elec- Commercial","N",1317,7072329,5370
"95030",1,2019,"Elec- Commercial","N",704,3007096,4271
"95030",3,2019,"Elec- Commercial","N",699,2855236,4085
"95032",2,2019,"Elec- Commercial","N",707,6060152,8572
"95033",1,2019,"Elec- Commercial","Y",0,0,NA
"95033",3,2019,"Elec- Commercial","Y",0,0,NA
"95035",2,2019,"Elec- Commercial","N",1995,25273538,12668
"95037",1,2019,"Elec- Commercial","Y",1796,12893256,7179
"95037",3,2019,"Elec- Commercial","Y",1782,11479492,6442
"95039",2,2019,"Elec- Commercial","Y",0,0,NA
"95043",1,2019,"Elec- Commercial","Y",0,0,NA
"95043",3,2019,"Elec- Commercial","Y",0,0,NA
"95045",2,2019,"Elec- Commercial","Y",278,922295,3318
"95046",1,2019,"Elec- Commercial","Y",0,0,NA
"95046",3,2019,"Elec- Commercial","Y",0,0,NA
"95050",2,2019,"Elec- Commercial","Y",0,0,NA
"95054",1,2019,"Elec- Commercial","Y",0,0,NA
"95054",3,2019,"Elec- Commercial","Y",0,0,NA
"95060",2,2019,"Elec- Commercial","Y",1596,8870984,5558
"95062",1,2019,"Elec- Commercial","N",913,3435493,3763
"95062",3,2019,"Elec- Commercial","N",915,3408066,3725
"95064",2,2019,"Elec- Commercial","Y",0,0,NA
"95065",1,2019,"Elec- Commercial","Y",0,0,NA
"95065",3,2019,"Elec- Commercial","Y",0,0,NA
"95066",2,2019,"Elec- Commercial","N",551,4079150,7403
"95070",1,2019,"Elec- Commercial","Y",0,0,NA
"95070",3,2019,"Elec- Commercial","Y",0,0,NA
"95073",2,2019,"Elec- Commercial","Y",682,2728514,4001
"95076",1,2019,"Elec- Commercial","Y",2049,11094433,5415
"95076",3,2019,"Elec- Commercial","Y",2055,10743125,5228
"95110",2,2019,"Elec- Commercial","Y",641,11604686,18104
"95111",1,2019,"Elec- Commercial","N",715,3684738,5153
"95111",3,2019,"Elec- Commercial","N",715,3254873,4552
"95112",2,2019,"Elec- Commercial","N",2456,18047773,7348
"95113",1,2019,"Elec- Commercial","Y",389,8863891,22786
"95113",3,2019,"Elec- Commercial","Y",388,8489608,21880
"95116",2,2019,"Elec- Commercial","N",770,2886391,3749
"95117",1,2019,"Elec- Commercial","Y",0,0,NA
"95117",3,2019,"Elec- Commercial","Y",0,0,NA
"95118",2,2019,"Elec- Commercial","Y",0,0,NA
"95119",1,2019,"Elec- Commercial","Y",394,5617111,14257
"95119",3,2019,"Elec- Commercial","Y",398,5289682,13291
"95120",2,2019,"Elec- Commercial","Y",0,0,NA
"95121",1,2019,"Elec- Commercial","N",354,2428916,6861
"95121",3,2019,"Elec- Commercial","N",353,2346516,6647
"95122",2,2019,"Elec- Commercial","N",837,6222640,7434
"95123",1,2019,"Elec- Commercial","Y",1166,8275510,7097
"95123",3,2019,"Elec- Commercial","N",866,6202057,7162
"95124",2,2019,"Elec- Commercial","Y",1107,8512477,7690
"95125",1,2019,"Elec- Commercial","N",1303,7845642,6021
"95125",3,2019,"Elec- Commercial","N",1310,7377111,5631
"95126",2,2019,"Elec- Commercial","N",936,6070090,6485
"95127",1,2019,"Elec- Commercial","N",521,3374642,6477
"95127",3,2019,"Elec- Commercial","N",521,3269400,6275
"95128",2,2019,"Elec- Commercial","Y",1207,10115283,8381
"95129",1,2019,"Elec- Commercial","Y",0,0,NA
"95129",3,2019,"Elec- Commercial","Y",0,0,NA
"95130",2,2019,"Elec- Commercial","Y",0,0,NA
"95131",1,2019,"Elec- Commercial","N",1511,24632528,16302
"95131",3,2019,"Elec- Commercial","N",1512,24139742,15965
"95132",2,2019,"Elec- Commercial","N",300,1664544,5548
"95133",1,2019,"Elec- Commercial","N",482,4283224,8886
"95133",3,2019,"Elec- Commercial","N",482,3790801,7865
"95134",2,2019,"Elec- Commercial","Y",442,24071399,54460
"95135",1,2019,"Elec- Commercial","N",148,1350629,9126
"95135",3,2019,"Elec- Commercial","N",148,1203611,8133
"95136",2,2019,"Elec- Commercial","N",320,2879995,9000
"95138",1,2019,"Elec- Commercial","N",221,5483078,24810
"95138",3,2019,"Elec- Commercial","N",227,5226872,23026
"95139",2,2019,"Elec- Commercial","Y",0,0,NA
"95140",1,2019,"Elec- Commercial","Y",0,0,NA
"95140",3,2019,"Elec- Commercial","Y",0,0,NA
"95141",2,2019,"Elec- Commercial","Y",0,0,NA
"95148",1,2019,"Elec- Commercial","Y",211,1815491,8604
"95148",3,2019,"Elec- Commercial","Y",212,1724056,8132
"95192",2,2019,"Elec- Commercial","Y",0,0,NA
"95202",1,2019,"Elec- Commercial","Y",0,0,NA
"95202",3,2019,"Elec- Commercial","Y",0,0,NA
"95203",2,2019,"Elec- Commercial","N",450,4048810,8997
"95204",1,2019,"Elec- Commercial","N",641,3013231,4701
"95204",3,2019,"Elec- Commercial","N",641,2840403,4431
"95205",2,2019,"Elec- Commercial","Y",1849,10379486,5614
"95206",1,2019,"Elec- Commercial","N",908,13784232,15181
"95206",3,2019,"Elec- Commercial","N",908,12434095,13694
"95207",2,2019,"Elec- Commercial","N",1270,7038461,5542
"95209",1,2019,"Elec- Commercial","Y",0,0,NA
"95209",3,2019,"Elec- Commercial","N",297,1874445,6311
"95210",2,2019,"Elec- Commercial","Y",899,6324408,7035
"95212",1,2019,"Elec- Commercial","N",245,2372779,9685
"95212",3,2019,"Elec- Commercial","Y",0,0,NA
"95215",2,2019,"Elec- Commercial","N",741,6145195,8293
"95219",1,2019,"Elec- Commercial","N",459,4450003,9695
"95219",3,2019,"Elec- Commercial","N",452,4024046,8903
"95220",2,2019,"Elec- Commercial","Y",379,1561421,4120
"95222",1,2019,"Elec- Commercial","Y",544,2294002,4217
"95222",3,2019,"Elec- Commercial","Y",548,2330524,4253
"95223",2,2019,"Elec- Commercial","Y",1176,4124669,3507
"95225",1,2019,"Elec- Commercial","N",46,53137,1155
"95225",3,2019,"Elec- Commercial","N",46,43750,951
"95228",2,2019,"Elec- Commercial","Y",0,0,NA
"95230",1,2019,"Elec- Commercial","Y",0,0,NA
"95230",3,2019,"Elec- Commercial","Y",0,0,NA
"95231",2,2019,"Elec- Commercial","Y",0,0,NA
"95232",1,2019,"Elec- Commercial","Y",0,0,NA
"95232",3,2019,"Elec- Commercial","Y",0,0,NA
"95236",2,2019,"Elec- Commercial","Y",0,0,NA
"95237",1,2019,"Elec- Commercial","Y",0,0,NA
"95237",3,2019,"Elec- Commercial","Y",0,0,NA
"95240",2,2019,"Elec- Commercial","Y",414,1586894,3833
"95242",1,2019,"Elec- Commercial","N",167,1003636,6010
"95242",3,2019,"Elec- Commercial","N",170,861009,5065
"95245",2,2019,"Elec- Commercial","Y",0,0,NA
"95246",1,2019,"Elec- Commercial","Y",0,0,NA
"95246",3,2019,"Elec- Commercial","Y",0,0,NA
"95247",2,2019,"Elec- Commercial","Y",0,0,NA
"95249",1,2019,"Elec- Commercial","Y",300,1710820,5703
"95249",3,2019,"Elec- Commercial","Y",304,1603626,5275
"95251",2,2019,"Elec- Commercial","Y",0,0,NA
"95252",1,2019,"Elec- Commercial","N",235,931691,3965
"95252",3,2019,"Elec- Commercial","N",236,805196,3412
"95255",2,2019,"Elec- Commercial","Y",0,0,NA
"95257",1,2019,"Elec- Commercial","Y",38,38978,1026
"95257",3,2019,"Elec- Commercial","Y",39,44795,1149
"95258",2,2019,"Elec- Commercial","Y",0,0,NA
"95301",1,2019,"Elec- Commercial","Y",1251,4611787,3686
"95301",3,2019,"Elec- Commercial","Y",1491,3476288,2332
"95303",2,2019,"Elec- Commercial","Y",0,0,NA
"95304",1,2019,"Elec- Commercial","Y",744,5762773,7746
"95304",3,2019,"Elec- Commercial","Y",742,5458529,7357
"95306",2,2019,"Elec- Commercial","Y",0,0,NA
"95309",1,2019,"Elec- Commercial","Y",0,0,NA
"95309",3,2019,"Elec- Commercial","Y",0,0,NA
"95310",2,2019,"Elec- Commercial","Y",0,0,NA
"95311",1,2019,"Elec- Commercial","Y",0,0,NA
"95311",3,2019,"Elec- Commercial","Y",0,0,NA
"95313",2,2019,"Elec- Commercial","Y",0,0,NA
"95316",1,2019,"Elec- Commercial","Y",0,0,NA
"95316",3,2019,"Elec- Commercial","Y",0,0,NA
"95317",2,2019,"Elec- Commercial","Y",0,0,NA
"95318",1,2019,"Elec- Commercial","Y",0,0,NA
"95318",3,2019,"Elec- Commercial","Y",0,0,NA
"95320",2,2019,"Elec- Commercial","Y",613,1649366,2691
"95321",1,2019,"Elec- Commercial","Y",0,0,NA
"95321",3,2019,"Elec- Commercial","Y",345,1296840,3759
"95322",2,2019,"Elec- Commercial","Y",594,2711798,4565
"95324",1,2019,"Elec- Commercial","Y",0,0,NA
"95324",3,2019,"Elec- Commercial","Y",0,0,NA
"95325",2,2019,"Elec- Commercial","Y",0,0,NA
"95327",1,2019,"Elec- Commercial","Y",0,0,NA
"95327",3,2019,"Elec- Commercial","Y",0,0,NA
"95328",2,2019,"Elec- Commercial","Y",0,0,NA
"95329",1,2019,"Elec- Commercial","Y",44,129050,2933
"95329",3,2019,"Elec- Commercial","Y",44,131411,2987
"95330",2,2019,"Elec- Commercial","Y",542,7584042,13993
"95333",1,2019,"Elec- Commercial","Y",150,492447,3283
"95333",3,2019,"Elec- Commercial","Y",151,392653,2600
"95334",2,2019,"Elec- Commercial","Y",0,0,NA
"95335",1,2019,"Elec- Commercial","Y",0,0,NA
"95335",3,2019,"Elec- Commercial","Y",0,0,NA
"95336",2,2019,"Elec- Commercial","N",1077,6724628,6244
"95337",1,2019,"Elec- Commercial","N",620,5470985,8824
"95337",3,2019,"Elec- Commercial","N",621,5122779,8249
"95338",2,2019,"Elec- Commercial","Y",505,1620683,3209
"95340",1,2019,"Elec- Commercial","Y",1536,5651858,3680
"95340",3,2019,"Elec- Commercial","Y",1294,4304622,3327
"95341",2,2019,"Elec- Commercial","Y",0,0,NA
"95345",1,2019,"Elec- Commercial","Y",0,0,NA
"95345",3,2019,"Elec- Commercial","Y",0,0,NA
"95346",2,2019,"Elec- Commercial","N",60,134818,2247
"95348",1,2019,"Elec- Commercial","Y",0,0,NA
"95348",3,2019,"Elec- Commercial","Y",0,0,NA
"95356",2,2019,"Elec- Commercial","Y",0,0,NA
"95357",1,2019,"Elec- Commercial","Y",0,0,NA
"95357",3,2019,"Elec- Commercial","Y",0,0,NA
"95360",2,2019,"Elec- Commercial","Y",0,0,NA
"95361",1,2019,"Elec- Commercial","Y",1048,4282940,4087
"95361",3,2019,"Elec- Commercial","Y",1050,3883830,3699
"95363",2,2019,"Elec- Commercial","Y",0,0,NA
"95364",1,2019,"Elec- Commercial","Y",0,0,NA
"95364",3,2019,"Elec- Commercial","Y",0,0,NA
"95365",2,2019,"Elec- Commercial","N",66,203853,3089
"95366",1,2019,"Elec- Commercial","N",302,1328712,4400
"95366",3,2019,"Elec- Commercial","N",303,1380593,4556
"95367",2,2019,"Elec- Commercial","Y",0,0,NA
"95369",1,2019,"Elec- Commercial","Y",0,0,NA
"95369",3,2019,"Elec- Commercial","Y",0,0,NA
"95370",2,2019,"Elec- Commercial","Y",2058,9466307,4600
"95372",1,2019,"Elec- Commercial","Y",0,0,NA
"95372",3,2019,"Elec- Commercial","Y",0,0,NA
"95374",2,2019,"Elec- Commercial","Y",0,0,NA
"95376",1,2019,"Elec- Commercial","N",1152,9394131,8155
"95376",3,2019,"Elec- Commercial","N",1155,8419998,7290
"95377",2,2019,"Elec- Commercial","N",283,3896858,13770
"95379",1,2019,"Elec- Commercial","Y",0,0,NA
"95379",3,2019,"Elec- Commercial","Y",0,0,NA
"95383",2,2019,"Elec- Commercial","N",152,385979,2539
"95385",1,2019,"Elec- Commercial","Y",0,0,NA
"95385",3,2019,"Elec- Commercial","Y",0,0,NA
"95386",2,2019,"Elec- Commercial","Y",0,0,NA
"95387",1,2019,"Elec- Commercial","N",78,354265,4542
"95387",3,2019,"Elec- Commercial","N",78,343307,4401
"95388",2,2019,"Elec- Commercial","Y",244,558649,2290
"95389",1,2019,"Elec- Commercial","Y",0,0,NA
"95389",3,2019,"Elec- Commercial","Y",0,0,NA
"95391",2,2019,"Elec- Commercial","Y",0,0,NA
"95401",1,2019,"Elec- Commercial","N",1206,8476198,7028
"95401",3,2019,"Elec- Commercial","N",1214,7883758,6494
"95403",2,2019,"Elec- Commercial","Y",1819,12135766,6672
"95404",1,2019,"Elec- Commercial","N",1510,4702677,3114
"95404",3,2019,"Elec- Commercial","N",1529,4050219,2649
"95405",2,2019,"Elec- Commercial","N",547,2918764,5336
"95407",1,2019,"Elec- Commercial","N",1240,8677917,6998
"95407",3,2019,"Elec- Commercial","N",1248,7973355,6389
"95409",2,2019,"Elec- Commercial","N",332,1868811,5629
"95410",1,2019,"Elec- Commercial","Y",112,256312,2288
"95410",3,2019,"Elec- Commercial","Y",109,266763,2447
"95412",2,2019,"Elec- Commercial","Y",0,0,NA
"95415",1,2019,"Elec- Commercial","Y",0,0,NA
"95415",3,2019,"Elec- Commercial","Y",0,0,NA
"95417",2,2019,"Elec- Commercial","Y",0,0,NA
"95420",1,2019,"Elec- Commercial","Y",0,0,NA
"95420",3,2019,"Elec- Commercial","Y",0,0,NA
"95421",2,2019,"Elec- Commercial","Y",0,0,NA
"95422",1,2019,"Elec- Commercial","N",378,2505998,6630
"95422",3,2019,"Elec- Commercial","Y",563,3062943,5440
"95423",2,2019,"Elec- Commercial","Y",0,0,NA
"95425",1,2019,"Elec- Commercial","Y",626,3759929,6006
"95425",3,2019,"Elec- Commercial","Y",625,3446095,5514
"95426",2,2019,"Elec- Commercial","N",65,180242,2773
"95427",1,2019,"Elec- Commercial","Y",0,0,NA
"95427",3,2019,"Elec- Commercial","Y",0,0,NA
"95428",2,2019,"Elec- Commercial","Y",0,0,NA
"95429",1,2019,"Elec- Commercial","Y",0,0,NA
"95429",3,2019,"Elec- Commercial","Y",0,0,NA
"95432",2,2019,"Elec- Commercial","Y",0,0,NA
"95436",1,2019,"Elec- Commercial","Y",0,0,NA
"95436",3,2019,"Elec- Commercial","Y",0,0,NA
"95437",2,2019,"Elec- Commercial","N",709,2822044,3980
"95439",1,2019,"Elec- Commercial","Y",0,0,NA
"95439",3,2019,"Elec- Commercial","Y",0,0,NA
"95441",2,2019,"Elec- Commercial","Y",0,0,NA
"95442",1,2019,"Elec- Commercial","Y",300,989159,3297
"95442",3,2019,"Elec- Commercial","Y",309,927156,3001
"95443",2,2019,"Elec- Commercial","Y",0,0,NA
"95444",1,2019,"Elec- Commercial","Y",0,0,NA
"95444",3,2019,"Elec- Commercial","Y",0,0,NA
"95445",2,2019,"Elec- Commercial","Y",530,1409828,2660
"95446",1,2019,"Elec- Commercial","Y",0,0,NA
"95446",3,2019,"Elec- Commercial","Y",0,0,NA
"95448",2,2019,"Elec- Commercial","Y",526,2719777,5171
"95449",1,2019,"Elec- Commercial","Y",0,0,NA
"95449",3,2019,"Elec- Commercial","Y",0,0,NA
"95450",2,2019,"Elec- Commercial","Y",0,0,NA
"95451",1,2019,"Elec- Commercial","N",322,890890,2767
"95451",3,2019,"Elec- Commercial","N",320,828490,2589
"95452",2,2019,"Elec- Commercial","Y",0,0,NA
"95453",1,2019,"Elec- Commercial","Y",891,4321426,4850
"95453",3,2019,"Elec- Commercial","Y",887,4366996,4923
"95454",2,2019,"Elec- Commercial","Y",284,776612,2735
"95456",1,2019,"Elec- Commercial","Y",0,0,NA
"95456",3,2019,"Elec- Commercial","Y",0,0,NA
"95457",2,2019,"Elec- Commercial","Y",0,0,NA
"95458",1,2019,"Elec- Commercial","Y",0,0,NA
"95458",3,2019,"Elec- Commercial","Y",0,0,NA
"95459",2,2019,"Elec- Commercial","Y",0,0,NA
"95460",1,2019,"Elec- Commercial","Y",293,763770,2607
"95460",3,2019,"Elec- Commercial","Y",291,762251,2619
"95461",2,2019,"Elec- Commercial","Y",0,0,NA
"95462",1,2019,"Elec- Commercial","Y",0,0,NA
"95462",3,2019,"Elec- Commercial","Y",0,0,NA
"95464",2,2019,"Elec- Commercial","Y",0,0,NA
"95465",1,2019,"Elec- Commercial","Y",0,0,NA
"95465",3,2019,"Elec- Commercial","Y",0,0,NA
"95466",2,2019,"Elec- Commercial","Y",0,0,NA
"95467",1,2019,"Elec- Commercial","Y",0,0,NA
"95467",3,2019,"Elec- Commercial","Y",0,0,NA
"95468",2,2019,"Elec- Commercial","Y",0,0,NA
"95469",1,2019,"Elec- Commercial","Y",0,0,NA
"95469",3,2019,"Elec- Commercial","Y",0,0,NA
"95470",2,2019,"Elec- Commercial","Y",0,0,NA
"95472",1,2019,"Elec- Commercial","Y",849,4206973,4955
"95472",3,2019,"Elec- Commercial","Y",852,3675948,4314
"95476",2,2019,"Elec- Commercial","N",1474,6267584,4252
"95480",1,2019,"Elec- Commercial","Y",0,0,NA
"95480",3,2019,"Elec- Commercial","Y",0,0,NA
"95482",2,2019,"Elec- Commercial","Y",767,3450341,4498
"95485",1,2019,"Elec- Commercial","Y",0,0,NA
"95485",3,2019,"Elec- Commercial","Y",0,0,NA
"95488",2,2019,"Elec- Commercial","Y",0,0,NA
"95490",1,2019,"Elec- Commercial","Y",602,2966450,4928
"95490",3,2019,"Elec- Commercial","Y",606,2856509,4714
"95492",2,2019,"Elec- Commercial","N",601,4505668,7497
"95493",1,2019,"Elec- Commercial","Y",0,0,NA
